"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"SZ000001940","BASEL BINNINGEN, SZ","2000-07-19",,"74","54"
"SZ000001940","BASEL BINNINGEN, SZ","2000-07-20",,"73","51"
"SZ000001940","BASEL BINNINGEN, SZ","2000-07-21",,"78","53"
"SZ000001940","BASEL BINNINGEN, SZ","2000-07-22",,"79","53"
"SZ000001940","BASEL BINNINGEN, SZ","2000-07-23",,"73","59"
"SZ000001940","BASEL BINNINGEN, SZ","2000-07-24",,"76","61"
"SZ000001940","BASEL BINNINGEN, SZ","2000-07-25",,"75","59"
"SZ000001940","BASEL BINNINGEN, SZ","2000-07-26",,"76","61"
"SZ000001940","BASEL BINNINGEN, SZ","2000-07-27",,"78","60"
"SZ000001940","BASEL BINNINGEN, SZ","2000-07-28",,"71","58"
"SZ000001940","BASEL BINNINGEN, SZ","2000-07-29",,"67","57"
"SZ000001940","BASEL BINNINGEN, SZ","2000-07-30",,"72","57"
"SZ000001940","BASEL BINNINGEN, SZ","2000-07-31",,"78","55"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-01",,"84","57"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-02",,"76","62"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-03",,"68","56"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-04",,"74","54"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-05",,"62","56"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-06",,"73","60"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-07",,"77","60"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-08",,"75","58"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-09",,"80","59"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-10",,"83","60"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-11",,"85","61"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-12",,"85","63"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-13",,"85","62"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-14",,"87","63"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-15",,"83","66"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-16",,"83","63"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-17",,"81","64"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-18",,"77","67"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-19",,"87","65"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-20",,"91","64"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-21",,"73","61"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-22",,"74","57"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-23",,"79","56"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-24",,"84","58"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-25",,"84","58"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-26",,"85","56"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-27",,"71","59"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-28",,"73","56"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-29",,"74","53"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-30",,"68","56"
"SZ000001940","BASEL BINNINGEN, SZ","2000-08-31",,"66","59"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-01",,"73","57"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-02",,"67","56"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-03",,"62","55"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-04",,"64","51"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-05",,"65","49"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-06",,"65","51"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-07",,"67","51"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-08",,"72","47"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-09",,"75","52"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-10",,"77","55"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-11",,"79","57"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-12",,"81","58"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-13",,"73","61"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-14",,"76","58"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-15",,"80","61"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-16",,"72","57"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-17",,"67","53"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-18",,"71","50"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-19",,"76","53"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-20",,"63","56"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-21",,"65","50"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-22",,"70","47"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-23",,"68","48"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-24",,"72","51"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-25",,"71","55"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-26",,"76","55"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-27",,"73","57"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-28",,"79","58"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-29",,"76","55"
"SZ000001940","BASEL BINNINGEN, SZ","2000-09-30",,"61","57"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-01",,"63","54"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-02",,"61","52"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-03",,"61","53"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-04",,"64","50"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-05",,"62","47"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-06",,"55","47"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-07",,"55","41"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-08",,"54","38"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-09",,"58","45"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-10",,"57","45"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-11",,"57","46"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-12",,"59","49"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-13",,"54","49"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-14",,"56","50"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-15",,"60","53"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-16",,"66","50"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-17",,"58","49"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-18",,"58","49"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-19",,"59","52"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-20",,"62","51"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-21",,"64","49"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-22",,"62","47"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-23",,"63","48"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-24",,"62","51"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-25",,"67","50"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-26",,"61","52"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-27",,"58","45"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-28",,"61","42"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-29",,"58","44"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-30",,"68","41"
"SZ000001940","BASEL BINNINGEN, SZ","2000-10-31",,"63","46"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-01",,"58","44"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-02",,"57","45"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-03",,"54","46"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-04",,"53","43"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-05",,"53","40"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-06",,"53","43"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-07",,"56","49"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-08",,"57","47"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-09",,"53","39"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-10",,"50","38"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-11",,"52","35"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-12",,"50","38"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-13",,"53","46"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-14",,"48","40"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-15",,"48","38"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-16",,"45","37"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-17",,"42","39"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-18",,"45","35"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-19",,"48","33"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-20",,"47","42"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-21",,"49","40"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-22",,"51","43"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-23",,"51","46"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-24",,"47","38"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-25",,"48","36"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-26",,"50","41"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-27",,"49","41"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-28",,"57","45"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-29",,"53","44"
"SZ000001940","BASEL BINNINGEN, SZ","2000-11-30",,"54","44"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-01",,"46","39"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-02",,"52","44"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-03",,"51","45"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-04",,"51","43"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-05",,"51","41"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-06",,"46","40"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-07",,"50","43"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-08",,"53","48"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-09",,"53","44"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-10",,"56","40"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-11",,"56","46"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-12",,"52","44"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-13",,"60","44"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-14",,"52","46"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-15",,"49","39"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-16",,"42","36"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-17",,"45","37"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-18",,"41","32"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-19",,"52","38"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-20",,"44","37"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-21",,"40","35"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-22",,"35","29"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-23",,"38","29"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-24",,"35","28"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-25",,"41","34"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-26",,"48","40"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-27",,"47","38"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-28",,"44","31"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-29",,"37","31"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-30",,"38","31"
"SZ000001940","BASEL BINNINGEN, SZ","2000-12-31",,"37","31"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-01",,"40","30"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-02",,"49","38"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-03",,"49","38"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-04",,"50","38"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-05",,"58","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-06",,"53","41"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-07",,"43","39"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-08",,"43","38"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-09",,"41","31"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-10",,"41","36"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-11",,"45","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-12",,"42","31"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-13",,"34","27"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-14",,"33","26"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-15",,"32","26"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-16",,"36","24"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-17",,"39","26"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-18",,"40","32"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-19",,"39","32"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-20",,"42","35"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-21",,"39","31"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-22",,"45","36"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-23",,"51","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-24",,"50","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-25",,"48","38"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-26",,"48","36"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-27",,"47","35"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-28",,"46","33"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-29",,"37","33"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-30",,"40","32"
"SZ000001940","BASEL BINNINGEN, SZ","2001-01-31",,"38","30"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-01",,"36","29"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-02",,"37","26"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-03",,"46","34"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-04",,"56","45"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-05",,"55","48"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-06",,"62","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-07",,"55","44"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-08",,"57","44"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-09",,"49","37"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-10",,"47","31"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-11",,"54","33"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-12",,"56","37"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-13",,"50","41"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-14",,"48","34"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-15",,"49","31"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-16",,"50","33"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-17",,"43","36"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-18",,"44","31"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-19",,"45","30"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-20",,"43","35"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-21",,"47","32"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-22",,"46","41"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-23",,"46","36"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-24",,"38","29"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-25",,"35","28"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-26",,"37","24"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-27",,"43","27"
"SZ000001940","BASEL BINNINGEN, SZ","2001-02-28",,"43","33"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-01",,"40","34"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-02",,"42","33"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-03",,"36","33"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-04",,"49","36"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-05",,"50","35"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-06",,"47","31"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-07",,"50","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-08",,"53","45"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-09",,"56","46"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-10",,"56","46"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-11",,"57","49"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-12",,"56","46"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-13",,"54","39"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-14",,"47","41"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-15",,"56","45"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-16",,"65","44"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-17",,"54","49"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-18",,"58","46"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-19",,"52","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-20",,"47","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-21",,"59","46"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-22",,"57","49"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-23",,"71","49"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-24",,"66","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-25",,"62","43"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-26",,"50","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-27",,"51","39"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-28",,"58","42"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-29",,"55","45"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-30",,"52","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-03-31",,"60","35"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-01",,"68","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-02",,"73","43"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-03",,"57","46"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-04",,"64","42"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-05",,"55","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-06",,"62","45"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-07",,"55","41"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-08",,"54","41"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-09",,"48","44"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-10",,"52","45"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-11",,"53","42"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-12",,"54","44"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-13",,"48","35"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-14",,"44","31"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-15",,"47","35"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-16",,"49","38"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-17",,"50","39"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-18",,"53","36"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-19",,"47","36"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-20",,"47","33"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-21",,"41","34"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-22",,"47","35"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-23",,"56","32"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-24",,"65","37"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-25",,"53","43"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-26",,"59","44"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-27",,"66","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-28",,"63","50"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-29",,"63","49"
"SZ000001940","BASEL BINNINGEN, SZ","2001-04-30",,"64","50"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-01",,"63","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-02",,"73","50"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-03",,"67","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-04",,"62","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-05",,"54","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-06",,"49","46"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-07",,"51","45"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-08",,"57","48"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-09",,"69","51"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-10",,"74","49"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-11",,"76","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-12",,"76","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-13",,"77","49"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-14",,"71","54"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-15",,"61","54"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-16",,"68","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-17",,"58","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-18",,"60","45"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-19",,"66","41"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-20",,"72","44"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-21",,"76","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-22",,"71","50"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-23",,"75","50"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-24",,"77","56"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-25",,"76","57"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-26",,"79","54"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-27",,"80","57"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-28",,"82","58"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-29",,"85","59"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-30",,"82","60"
"SZ000001940","BASEL BINNINGEN, SZ","2001-05-31",,"74","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-01","59","67","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-02","55","63","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-03","50","56","43"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-04","52","62","41"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-05","60","72","43"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-06","59","67","54"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-07","61","70","55"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-08","57","60","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-09","53","55","51"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-10","56","60","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-11","55","62","45"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-12","57","71","43"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-13","61","74","48"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-14","62","71","51"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-15","63","79","56"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-16","59","70","55"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-17","59","67","54"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-18","56","61","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-19","58","67","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-20","60","73","46"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-21","66","79","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-22","67","76","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-23","63","76","48"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-24","68","81","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-25","72","84","55"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-26","73","88","56"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-27","71","82","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-28","64","70","60"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-29","68","78","56"
"SZ000001940","BASEL BINNINGEN, SZ","2001-06-30","70","81","59"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-01","67","76","60"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-02","68","80","54"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-03","67","82","55"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-04","72","82","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-05","74","86","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-06","73","83","63"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-07","65","69","60"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-08","66","73","59"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-09","65","76","57"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-10","69","81","56"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-11","66","71","56"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-12","64","72","55"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-13","64","72","58"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-14","66","74","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-15","57","63","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-16","57","63","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-17","62","73","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-18","63","73","55"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-19","60","72","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-20",,"62","57"
